RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021
394357,63,"Bakersfield, CA",Msa,CA,232500,231667,226667,221667,215000,206000,196667,188167,182167,173167,165000,158333,162000,159333,162333,160333,163000,158667,158333,158000,158167,152633,151300,147050,146250,146917,150667,153833,149833,144833,141333,142833,141167,141167,134750,131917,128250,131500,136000,140000,140667,138833,137083,136083,139250,137667,133000,128250,133250,136417,141500,141000,148917,148917,151500,149083,152500,153750,156750,159917,164917,169917,175500,180500,183833,186667,184083,184500,183000,185583,185167,185250,185583,188917,191333,193250,194917,197917,197333,196750,199417,201083,204833,201500,204833,204000,207333,210667,213333,211667,207000,205333,207000,208083,208083,205750,207333,209000,215917,219583,219583,216667,216667,219167,220833,215833,212167,210500,218083,219583,222917,223667,227333,229167,227333,228333,229000,228500,228333,227167,229500,231333,233333,236667,238333,239333,237667,234333,231667,230833,231483,235608,238108,242458,246667,250000,251667,250000,250500,252167,252167,248667,248667,249500,255833,257500,261667,262667,266500,268167,272500,275333,277000,278000,274667,280583,282583,293417
394753,64,"Knoxville, TN",Msa,TN,139550,144517,146200,149650,149667,148833,146667,143317,142800,140700,144040,144374,144824,144483,145817,145967,145500,142133,142450,139950,139983,138000,137667,138633,140967,142800,144833,146542,148675,145675,145300,142900,144800,142467,139567,139333,141500,146167,145833,146550,146883,145550,143333,136667,136667,135000,135333,131967,135300,139633,148000,149617,151617,149584,146267,143067,141767,136800,135000,135000,143133,150133,153467,153667,152667,151000,151050,148300,147700,143650,142067,142667,145967,150933,155100,158800,158833,155000,152000,148967,151633,148883,150250,147667,151083,154383,158267,163433,165100,162900,160400,158333,158067,156400,155133,156600,159267,162600,165467,166800,168467,166683,167350,167050,167333,164833,160667,162000,165167,170833,174800,177800,180630,180663,180647,179983,180650,177333,177333,179167,183957,187290,189790,195312,195312,194312,194000,200000,201667,199333,193142,191737,195737,203747,210956,214706,215221,215250,212633,212967,213175,213191,211841,215133,221091,225441,227108,231333,234667,237333,237667,237667,237412,235745,235562,238117,243117,248300
394653,65,"Greenville, SC",Msa,SC,144363,146197,151197,153500,154616,152616,150116,147250,145339,144006,144423,143333,141650,140983,139283,139300,140026,143376,142376,139983,137583,136083,137150,138567,139900,138800,138800,140967,142667,146000,147167,148149,142449,138616,136441,136974,138425,140284,144730,150613,151667,150941,145941,144671,142337,143054,141970,140083,139700,140856,148142,150442,153919,151077,149527,147194,146083,149333,148317,148317,145983,151000,157258,161547,162214,157330,154375,151375,153500,152833,151417,149567,147400,151650,154167,160622,159772,160605,160283,160300,159458,157158,158158,160000,160000,161667,166167,172500,173908,169556,165198,164416,164934,165626,166000,166417,168417,173417,179667,182833,181833,178500,179667,177967,177967,177300,176667,178680,180347,184513,189167,192500,193333,190000,188150,187067,188777,189358,188869,189825,190761,195667,199995,203820,201572,199577,196881,198794,201561,204225,205824,204723,207097,211817,216817,219317,219413,216747,215663,212883,212217,206766,206770,211770,220220,226750,228107,229899,231732,233375,236300,236300,237967,235467,233800,232922,236550,243466
394952,66,"Ventura, CA",Msa,CA,487333,485333,485083,479333,466330,449997,435330,424250,420583,403500,391250,372917,378333,380000,391833,398167,408833,412000,409000,395000,386667,384167,384167,388833,393000,399167,396167,391167,391667,398333,398333,400000,393333,386667,373583,368083,373083,381167,381667,380000,380000,381167,374500,372083,364250,361417,352167,358833,370417,380417,387083,388000,388000,389000,384333,389333,385000,391333,393833,402167,415083,427583,446583,455667,459333,457000,453667,454133,455800,458133,454000,449000,450500,462167,472167,485167,494250,492583,489083,478333,482667,481500,484833,483833,488000,498000,513000,521667,521667,512500,508333,511667,514000,514333,509333,511833,519000,529000,543333,540000,544667,529750,536417,533417,540417,537083,537917,543833,557833,567000,573417,571083,572750,570167,570167,579167,583417,592417,580083,577333,575833,587167,602167,601333,600000,598333,606667,605917,599250,584583,577917,577917,589250,598333,598333,596667,598333,601667,603333,601000,597833,600500,601500,606333,608000,611000,620917,631583,648250,666667,676667,686333,679667,684667,680000,690000,708333,728500
394318,67,"Allentown, PA",Msa,PA,194333,193333,198333,202333,209333,207633,203633,200967,198688,197022,190355,187245,182912,183078,185667,191167,190667,189983,186133,184800,184983,188317,189983,187817,185500,182167,187000,193057,199723,197390,190333,185333,183333,183300,184300,177633,172667,171067,177733,184067,183165,182715,178715,176550,173867,174867,171533,165333,161998,168132,177632,179300,178833,175333,175967,174633,171300,168000,165667,165042,166875,170208,174583,180417,187083,187633,184283,177617,179150,176833,174833,173983,171317,173983,174160,182493,184493,183000,178667,179000,175333,170667,165667,165433,166100,168933,178000,186667,188417,184567,177567,174317,172333,174017,172983,170650,170600,173933,179933,184617,187983,186317,181000,177608,177575,176075,172800,169500,171667,175667,182300,186733,192733,190433,189333,183000,183667,183633,179933,178600,178633,187333,193667,198667,203300,199300,198300,192833,194000,190000,186417,184250,187583,193333,201000,207667,212500,213167,209174,204341,200974,194967,194950,198983,207983,214667,218967,223300,227300,228442,232108,234742,235717,232133,227167,226750,228333,233633
394561,68,"El Paso, TX",Msa,TX,131300,131467,136483,139167,138827,135493,132818,133300,131467,130625,129475,128975,128908,125067,125883,127117,130783,129950,129783,127783,129467,129650,130983,127467,127950,127574,130057,131390,133433,134800,134633,134650,133967,132317,130300,129467,130208,130558,130892,130817,133300,133150,135225,133483,135483,131392,132317,129983,131167,130333,132333,134833,138150,138816,138983,139467,142467,141665,139032,136365,137000,137008,137579,140913,143388,143157,142807,141657,143317,139642,138975,136392,136383,138700,141933,145300,143633,141117,141837,141828,144028,139225,140575,138900,139700,139358,141350,146633,146300,144217,140550,143233,145158,145142,143475,140650,141333,141417,145067,147058,147975,146335,148335,147985,151652,149493,149160,147133,146467,148100,149200,151292,152675,151925,151275,151108,153892,153917,152417,151633,153533,154867,154946,156729,157141,157037,155887,156717,158233,155700,157958,157450,160150,160150,161492,164825,164992,165967,165283,166700,168050,167733,166633,166650,166650,167992,169992,174975,179317,182967,183418,182385,181052,181283,182983,183317,184967,188122
394367,69,"Baton Rouge, LA",Msa,LA,169000,170667,170667,173300,173133,171783,169733,166700,163500,161583,163783,167233,168900,170383,173150,174483,171650,167650,164650,164333,163300,161617,161617,164967,167967,166600,166583,165933,169300,171000,169333,170650,168583,170700,167383,167100,166300,166300,168567,171567,174233,172650,170833,169833,171344,168594,169261,167750,171983,173733,175067,177050,176300,176635,174985,175577,171708,169339,167227,171093,175146,178300,179800,178800,178833,177333,176450,174117,178820,179037,177370,174300,177633,181600,184633,184633,185000,181333,180967,181933,183933,180966,184667,184800,189771,189521,191388,191417,189300,187300,186100,186467,187133,185483,185817,185973,189490,190223,193067,194067,195983,195950,193773,187123,181290,176100,177400,181233,186900,188850,192517,195133,197450,197150,198900,198250,199250,194473,196890,196190,198967,200133,201167,203359,202859,205193,204000,205883,203550,205183,201633,200753,199120,203420,210967,214633,212974,210274,209941,211633,212710,211826,210159,209449,213667,215637,215896,215479,219259,220579,222662,225212,224933,222933,221300,223667,229000,231948
394521,70,"Dayton, OH",Msa,OH,123167,125200,127883,128683,127350,123833,121650,118483,118650,114383,115217,111033,114317,114317,121083,123550,125550,121967,115900,114883,113883,116283,113300,115783,114483,118150,118500,122833,126167,125667,121333,113000,115033,115683,118983,112183,107950,108650,112083,115300,115050,114367,115050,111300,109900,104583,101917,100667,104583,113917,120583,128333,130000,128333,125900,123400,123400,122167,118000,114667,111517,117350,123517,131817,132233,128067,120750,115333,115917,114583,116917,114300,114767,115667,122950,128317,131917,128250,126550,124383,125283,121400,118217,114600,115850,119000,126467,128767,127967,122933,121267,118267,114633,114833,114833,121000,125483,130483,132983,131667,130667,126667,124167,127000,126900,127233,123733,125483,127650,128300,132983,132967,136283,133617,135300,134633,133267,126600,125933,125300,132933,135967,143300,147333,146667,144300,139300,137633,136233,131733,131733,129917,136083,139417,147833,150583,152250,149583,146800,144833,141167,138517,137150,141650,151000,156833,159167,162500,166667,166883,165217,160217,160000,159000,156917,154750,157750,167833
394843,71,"McAllen, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113667,106990,109590,109257,106767,101117,101433,101617,106967,105317,110300,107500,108233,105074,104907,104174,102167,100232,99232,102065,106300,105633,105300,102300,106000,105032,107982,105949,108233,106585,106585,106102,105833,107583,113417,116350,121267,119267,119667,112667,105667,102333,107633,112967,117617,117317,120950,119633,120300,116833,115417,115917,116133,115850,111683,113967,117333,122333,123376,127376,128793,129283,126195,126112,125578,126333,120947,122613,129113,137800,138133,134967,132957,134290,135957,133333,130667,131139,134806,140389,137117,135450,133867,136067,140733,142817,140983,141283,141200,144300,142000,141433,142433,142767,145667,145000,145500,143400,142533,141367,142467,143333,148417,148167,150500,152417,155667,157317,153317,153967,153983,156650,154000,156333,158667,161333,164000,165667,169167,170167,171833,170000,172333,175167,178500,177167,177500,180833,183833
394486,72,"Columbia, SC",Msa,SC,141015,144015,146014,147789,147471,145915,143932,141883,141383,140871,140236,139570,139765,139525,141475,144341,147000,144217,140917,136667,137833,137800,139345,137995,137995,137450,140767,143710,146543,146883,146456,145706,142066,140658,140915,139882,139367,138527,145727,148467,147800,143300,141667,142414,142747,144414,139833,140333,138463,144968,145801,147164,144826,143826,144333,142826,143475,141891,144732,146600,146625,149565,152368,157226,157953,155300,151967,153267,155933,154300,147483,145143,146475,151291,154965,155300,153500,149167,148500,147833,144800,139435,138435,140135,144500,148500,153500,156500,155667,152294,152294,148544,147917,144917,147267,151208,155058,160458,163183,165967,166967,166967,166167,162983,160317,157967,156150,156317,159833,163833,165868,166713,168380,169475,168264,166564,165250,165282,166315,167332,169000,171113,174113,175779,175000,175355,175021,175921,175233,174567,175503,176337,179670,183800,187717,191550,189250,185667,181167,182467,184967,182967,182167,181167,187500,191317,196317,200317,202167,203833,203065,203565,201898,201892,201142,204475,210250,216833
394648,73,"Greensboro, NC",Msa,NC,140750,140750,143000,143667,145333,143167,142083,140000,139500,136250,131667,129333,129333,132667,136667,140000,140500,137933,134600,132767,132333,132333,128333,126333,128583,133250,135583,136500,140250,137250,132750,130333,132167,128250,125582,122332,126748,126083,127167,127500,129917,128500,125667,122583,120167,120000,113917,118083,120750,131083,135583,136417,133367,128200,128200,130333,131167,131167,126167,127333,129000,133667,138250,141583,143583,140167,133500,131667,130583,128917,125583,126833,134083,137583,138917,139000,140667,139000,139417,136083,134333,132250,136917,138917,139917,142717,149133,150133,147167,142167,140833,138667,139667,138317,135967,134967,139967,144983,151317,152333,155667,151000,149000,146667,144167,142667,141417,145000,145500,146417,147667,153000,156500,156583,152083,151750,154333,152167,148667,148667,153667,157833,160833,164333,164833,162583,158750,162083,158000,155500,152167,153733,163067,166400,173167,173250,171250,167083,165500,165833,165000,161333,163667,168500,173833,174833,177000,182667,187333,188667,186333,186250,186998,185998,182165,182832,188832,182748
394304,74,"Akron, OH",Msa,OH,123233,122017,124812,125228,126378,125584,124250,120167,118333,112917,112900,114567,119497,122847,120847,121300,116967,117800,117833,120667,118833,117833,113333,115250,116217,120133,124200,122733,125317,117798,120965,121682,124367,123367,118864,118714,115047,116667,124667,131167,133500,126833,121667,119833,114833,120000,116167,120167,119333,123333,130333,128500,131833,123983,123817,122067,123917,120583,117167,120417,124750,131750,134167,139167,141500,138167,133833,127967,124633,120617,111096,113513,118196,126750,132667,133667,135667,129000,125000,124167,124167,119500,118167,119833,126167,128667,131750,137750,139083,138000,133133,132375,130375,125608,123408,121742,126042,129633,135367,138700,139067,139334,138334,137334,131833,128800,123879,126712,131746,140833,147500,151833,149333,144317,140400,140067,139833,134417,128050,123300,128300,136316,144983,148316,149333,147792,147458,150125,148000,145317,140317,141650,143667,147000,154250,157900,159567,152650,148333,149167,152500,150800,148283,150783,156817,161500,162117,166117,167700,171083,171750,172133,165053,156053,148920,149500,156167,163333
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,229217,227550,232550,233333,233333,226250,218083,204083,194500,184333,178333,173333,170063,170063,170396,172667,174917,171150,168817,163233,163500,163400,163400,164900,164817,168750,167750,168767,168167,165833,164167,160167,159333,155517,152183,150850,154600,159933,162100,160833,157167,157167,154333,153333,151667,152683,154017,155683,158500,165417,170417,173583,172000,170535,172785,173618,180750,180500,180125,176125,179140,187015,193665,202567,204233,205917,204667,204633,208633,209300,211815,207815,207313,210164,216831,222667,223867,223867,224867,227667,229000,229000,226333,225000,223333,229967,234967,238300,238333,238300,239967,240633,245530,248030,247363,242450,240616,244683,249762,254096,254696,252967,252963,251630,256663,255000,255000,252250,254583,257917,260667,263333,265667,267300,270827,272827,276193,276000,275667,272000,270000,269333,269915,271915,271915,271000,267667,269333,273333,274997,274624,272957,274627,280000,283000,284000,281717,282269,281269,282603,285183,286850,283800,279333,282667,285667,287333,292415,296448,298781,298700,304000,311667,314627,316293,324627,333333,343333
394798,76,"Little Rock, AR",Msa,AR,137667,141667,144667,147333,145667,143667,141667,141633,139633,136633,136667,136000,139333,140535,145869,147869,149667,147000,144000,142000,141000,146000,145333,146333,143333,148000,151667,154378,154378,151822,152111,150861,152250,152167,149750,149583,149667,153333,156000,154333,153000,150300,149967,148633,151317,152983,155650,153000,154667,154667,158833,160167,163500,164433,165767,165561,165461,163111,161650,161983,165300,170300,175534,178901,179234,176800,173300,172800,174633,173133,171600,166633,169050,170750,176750,181000,184333,182000,178300,173967,173633,173750,173033,172533,174117,177500,181594,181927,183594,181667,179167,172833,165500,158000,154333,154333,156833,158617,160933,160100,157317,153333,158333,161000,165833,162500,167500,165333,167333,164000,170300,168112,167779,160812,159333,158000,157333,157000,156167,156333,159333,162383,167217,169217,166383,162717,159717,162133,163375,164208,162375,161800,162600,166783,170283,171983,171833,169200,167214,168214,168014,167480,164447,169413,175267,179133,179167,180833,185000,186667,186833,186700,188200,184867,182667,182800,190967,197300
395134,77,"Stockton, CA",Msa,CA,303333,284000,266167,255000,242500,234167,230833,222545,219545,204545,198333,186333,186333,190000,194000,197000,190333,186333,181917,184250,189250,190250,189417,186083,183167,186667,188333,189333,182667,184333,182833,184500,177417,178417,176750,177167,175000,173667,172667,172667,174000,175500,171667,168333,166167,166667,170000,168333,173417,173417,180083,178417,178417,180083,183667,192000,195333,199000,193000,199667,204167,217167,218833,228667,235000,244000,242333,242333,244000,247333,248667,251333,254667,259583,261250,266250,270000,273333,273500,270167,273500,272333,279000,275667,280000,281667,289917,294917,300917,299333,297667,300000,305000,308333,308667,308667,313667,320000,321667,323667,323667,326333,327667,326000,328727,328727,332060,336000,344000,347333,348000,351667,358333,363667,361333,364667,366833,370833,374000,381500,386500,385000,381133,379467,384467,383333,384500,384083,390750,397500,404250,405417,406333,397583,396417,390917,398333,398333,401667,402500,409167,417500,425167,426583,429917,428333,427083,424583,421167,422667,425167,431667,431667,433333,433333,443917,457250,475583
394457,78,"Charleston, SC",Msa,SC,205650,208983,208294,207778,207778,202717,198567,193900,194330,191368,191702,192455,192750,194167,195751,196856,193364,186949,183510,181252,185845,190696,195363,194852,192399,192940,193257,197274,202066,206414,205451,208118,205453,205667,192203,192203,193090,201387,203054,203167,204333,198878,198208,197563,201352,199022,194108,192441,191108,200612,207282,217477,217699,213052,207810,201810,206120,203167,202815,201481,207815,214615,221282,222949,225000,222766,219100,215766,219516,223183,225183,222967,225383,230050,230750,233333,228082,225415,222582,226167,227983,228483,226988,229504,230171,233667,236870,240200,239867,238820,235490,240490,242583,239250,237233,234102,240605,241955,246906,249437,249104,248802,248102,248952,247058,247047,246863,248390,252402,257674,261605,264435,260827,257603,256690,257700,266499,267216,268209,263383,263417,268417,271333,271667,270000,270517,270933,272612,272429,271679,272611,272913,277879,280268,284967,287003,288637,288637,287933,281807,280342,282375,288535,288333,289250,287250,287567,293317,304567,313412,316537,316849,321020,319562,321667,327819,339153,347319
395143,79,"Syracuse, NY",Msa,NY,111933,114267,119267,124400,126733,124467,121667,118667,117000,115333,113333,114833,116993,120327,123393,124543,125543,124187,124877,121544,118110,113897,113563,113120,115667,119333,123050,123383,124283,124567,128967,126850,123850,118783,115417,116750,118717,122300,123967,124000,126667,125890,125890,120423,120367,115367,115833,112733,116067,118400,124000,128250,130250,126917,123333,123000,123000,119667,115333,114290,119207,122873,128083,130917,134217,133050,132383,129327,127827,122577,117333,115775,118258,122258,126983,129667,133633,132300,129250,128367,125033,124083,118333,118233,121233,128567,132098,133765,133432,133100,129767,126433,124000,125417,125167,122958,123175,125092,131633,135733,140400,140450,139717,135383,132000,127000,123000,120000,120667,126000,133846,139363,139363,138475,135908,135908,135432,131148,128982,125500,128667,132567,140867,144200,146800,144975,142475,140475,138432,136766,134099,131990,135323,138990,147333,151833,153500,151833,151021,149734,149367,147013,146733,144267,146267,150467,156300,159482,164765,167449,169267,166683,163500,160167,154833,154000,159367,166033
394484,80,"Colorado Springs, CO",Msa,CO,213167,214167,217833,221167,220167,216667,210000,207833,206850,204683,201017,201333,202833,206633,203967,203800,202500,201566,201483,200483,203417,205300,204922,197922,192955,192667,202300,211967,219967,220338,218005,214005,216650,212733,213246,205996,206580,204675,209275,210229,213538,211871,211122,207872,206772,207900,206733,209167,208833,214633,218617,223600,224232,220498,219482,220300,221717,218417,214100,214617,219046,221279,224763,229033,233367,232647,228013,226749,226969,229564,224829,222329,218300,223300,231150,236684,238350,232167,231166,227757,228724,231558,232582,231515,231515,238733,243383,245050,242883,243575,241242,240183,241724,242390,245116,245557,248890,254025,259468,262802,263983,261983,261983,259667,261500,266500,268383,270183,272499,277408,282441,281124,281500,278833,280167,283000,285667,288300,291616,296366,301749,306733,313767,316417,315617,311833,307831,305331,303997,303667,306837,309504,318504,321716,327349,326349,327633,327667,331000,330417,331017,330417,334888,342621,348888,352333,352333,360000,368333,375333,377000,379000,378000,377000,383333,392500,404500,414500
395235,81,"Winston-Salem, NC",Msa,NC,134333,136833,140500,143000,142000,138250,136583,135250,133000,130000,128083,129083,130417,134000,135042,135708,133875,131333,131583,128083,129065,132482,133982,133500,129167,131417,135083,134917,134167,131500,134083,137833,135333,129583,122083,122233,124400,128900,132583,133750,131167,127417,125750,126583,126000,125167,118500,119667,118867,124533,128367,130000,131333,127667,128000,124000,123333,120083,119413,117413,122997,128333,136167,136567,136900,132150,129083,127083,127667,124917,125583,123917,127000,128667,133667,136667,136333,134250,132583,132333,132583,132583,132917,134750,137083,140167,140167,142667,142167,141500,138500,137250,135583,137750,136667,136250,137750,143333,149417,148917,149000,148248,148248,145748,145667,143500,140667,141467,146283,152617,154317,155000,156000,155333,153667,151000,150667,151667,151667,152000,153333,158483,160817,160817,160667,161000,162083,162083,166750,166667,163667,161667,164583,172583,175583,179333,177667,175667,172333,174000,177667,175000,172333,171333,180667,185000,190000,194333,198333,201667,200000,200333,198500,194500,192333,192167,195167,186750
395224,82,"Wichita, KS",Msa,KS,111608,120520,119803,120403,123583,127467,125283,120442,119942,121458,117983,110327,113477,116160,124983,124167,127090,123090,115924,115000,114650,119283,111483,115417,115117,125417,128467,129567,128733,122933,119833,116837,115337,115970,110933,113583,111617,119383,120150,121150,118417,119817,123733,121483,119333,113350,113600,109267,116583,120917,128083,131233,129600,127758,122658,123592,119183,115258,111442,115758,121350,128533,132200,131567,130733,126833,126383,123217,120717,116167,115167,114500,117083,118717,125550,131300,135667,133167,132500,129733,128400,127383,128650,131150,133883,136050,139383,138983,137800,133633,130967,129567,130070,131420,129670,129667,129358,134358,137692,139983,139317,141317,142750,142167,142667,141250,140833,133846,133096,137096,145250,149500,149898,148565,146565,141967,139783,138617,138983,137500,139167,143333,150000,150458,151458,149758,150933,148350,146550,145917,146375,148208,148842,153967,158967,166000,163000,158583,152583,154917,155250,150883,148500,150917,162617,166167,169500,171500,175917,179250,177000,174717,175033,173283,173317,173250,176883,191633
395115,83,"Springfield, MA",Msa,MA,190333,195167,201167,204333,206750,207083,202917,192667,184633,179133,177133,177900,177733,180900,184833,187600,191100,190267,189417,182750,180250,184167,186667,189367,181867,181033,185000,193333,200000,195500,191333,184667,183200,185700,179033,174817,169783,174117,181717,185750,196417,193333,187667,179500,174833,172833,165667,169333,169000,176917,182750,190083,196833,188667,186583,178917,179083,173833,170583,171050,176050,183600,192383,200800,202500,196083,188000,180333,178417,176250,173083,174500,178333,186333,194467,194800,198300,189333,186833,184833,185067,184217,179800,180233,184417,191400,198033,202950,206967,205333,199250,191933,187433,185471,179871,179371,180517,190517,198850,206500,207250,205583,199750,195297,193630,194630,192567,191817,191483,194417,201667,209833,214300,213633,209317,211517,207350,205467,198283,198283,201650,209500,219467,222800,223467,218500,218500,218333,218300,211300,203967,200667,204667,213667,220667,228567,230475,230108,228542,226617,226650,222650,218500,216833,221167,230300,235300,239967,243333,248150,249817,248150,248333,245000,241667,240733,245733,255733
